date;AAPL;MSFT;GE;PG;GS
2014-04-28;81.95379785784525;2.5736632260770973;0.8474809011183712;2.9850369521375626;1.6672037469036756
2014-04-29;81.71096875479245;2.55099440038181;0.8468478328852357;2.967043149390077;1.6853095795950497
2014-04-30;81.40193787096183;2.5440684505847733;0.8509618196573921;2.9710011849513633;1.702137395747306
2014-05-01;81.59363943464795;2.5188796288555335;0.8471639770562612;2.9634429579368473;1.7079944505260727
2014-05-02;81.7454036039964;2.499358311731903;0.844315811765398;2.9483264354084113;1.6921254740862348
2014-05-05;82.90144710176412;2.482985015431747;0.8411513161029014;2.9404072306029043;1.6651800680368856
2014-05-06;81.99790422980199;2.4596846840469357;0.8288091028417235;2.919892009354988;1.6459022783892225
2014-05-07;81.7109935629019;2.4826704374193542;0.8395687026148148;2.9544430915016853;1.6563389447364885
2014-05-08;81.56611997131488;2.496208439314602;0.8367208855755454;2.956963231458736;1.6763607699004632
2014-05-09;81.2265602138743;2.489910505422211;0.8360883245860503;2.965239771543589;1.6742301153619197
2014-05-12;82.23750598229617;2.5169882821686773;0.8496964981570129;2.9414852357337535;1.6992581813564651
2014-05-13;82.36653662918239;2.5629585561542063;0.8519116569277082;2.9371671354076963;1.707032287536171
2014-05-14;82.3817744384588;2.5515457017036516;0.8468478940389299;2.9213299302135782;1.6981932743513086
2014-05-15;81.68119982863415;2.510963367318055;0.8417845904804712;2.8982952437138443;1.6682660142774155
2014-05-16;82.88665097570514;2.5255470425554383;0.8440001675226158;2.891095878328459;1.6660288695522694
2014-05-19;83.86877490311626;2.5204732185469445;0.8421011671456898;2.8767011119502617;1.6792354804012102
2014-05-20;83.88538092054708;2.5160346652090833;0.8322906885484425;2.887497371223411;1.6651769209592913
2014-05-21;84.10734163846284;2.5585179105311386;0.8383031564825163;2.896855750203546;1.6971283357186582
2014-05-22;84.24048356027652;2.542665333557488;0.8389360753656606;2.9026146994349507;1.7024539244361434
2014-05-23;85.1920640625734;2.543934123558933;0.8389360753656606;2.8979356845394615;1.7057549825956249
2014-05-27;86.78737065420914;2.5483732886045436;0.840834587704213;2.882101363959138;1.7229029374356588
2014-05-28;86.5626781515854;2.5369591246448837;0.8436824944527672;2.882821889300128;1.7225842003922331
2014-05-29;88.13993671018544;2.557883963504955;0.84621438561862;2.893618057275557;1.717774745304738
2014-05-30;87.80976450726908;2.5959299295781277;0.8477968065197268;2.9076549984714006;1.7078357006284048
2014-06-02;87.20633580557512;2.5864184423161536;0.8490625671518607;2.892180458569536;1.7101873903881701
2014-06-03;88.43952060020176;2.5547141250502423;0.8477966148642372;2.87670440093573;1.7291037731132537
2014-06-04;89.44941148593547;2.5566173870734046;0.8402012049916684;2.8741844078805103;1.7354080854700247
2014-06-05;89.80041097660629;2.613049602658276;0.8471631121762294;2.8831806050771767;1.7374385129300245
2014-06-06;89.55345984642062;2.6301703036548925;0.8601382624023206;2.8803003076527047;1.7760183351096357
2014-06-09;90.98640475742319;2.6168537514074877;0.8683663450204612;2.8824605328834445;1.7739883461526054
2014-06-10;91.52049495334927;2.6067082094132807;0.8674172206053538;2.8846194958225744;1.7778361268754106
2014-06-11;91.14178314523231;2.5908568167918387;0.8591889008506913;2.881380068128766;1.7678980229261771
2014-06-12;89.61725453856201;2.573101675026364;0.8531762969225383;2.8705835370134873;1.7735623681916326
2014-06-13;88.636483304892;2.6143176176569365;0.8557076709955074;2.8662633087902822;1.7728139248722556
2014-06-16;89.529850420122;2.6314387837349718;0.8487456333842879;2.8680633221482026;1.7723866767163614
2014-06-17;89.41337208472542;2.6428513337400306;0.8503276952449162;2.864105394763638;1.797714082326638
2014-06-18;89.51047500680943;2.6409484807797377;0.8509603390501785;2.8716637689004196;1.8152399969152404
2014-06-19;89.1997841480608;2.632072252935837;0.8591882745684547;2.8878599525570183;1.8138513383176003
2014-06-20;88.27727998040156;2.6428505888116094;0.8604641691561888;2.8767041495602905;1.81502671398483
2014-06-23;88.1995959740188;2.6625081114911904;0.8512115979452524;2.8619466572730463;1.8193011018962644
2014-06-24;87.66554742039612;2.646972376660639;0.8480212568761536;2.8435929933599544;1.7978206137861752
2014-06-25;87.7432190954106;2.665043257076101;0.8429161689097592;2.854751252265899;1.7994242697736722
2014-06-26;88.26757257272477;2.6453858980119076;0.8387690213587231;2.8295580724646525;1.7954709346529794
2014-06-27;89.31627960246132;2.678992880460251;0.8432354663974583;2.8439548639373524;1.7823262919403848
2014-06-30;90.23873813819553;2.6441177511424194;0.8384501051256528;2.8284780615678056;1.7893789570775929
2014-07-01;90.81166388663493;2.6548978192138275;0.8422784683056566;2.853312098948371;1.78264552406211
2014-07-02;90.77279649449146;2.656801380950204;0.848978793521028;2.863389997281857;1.7835011939136598
2014-07-03;91.30690362906505;2.6504595960538757;0.8569549492861581;2.878505833077508;1.8109653287987362
2014-07-07;93.1888302197637;2.6625085853775365;0.8534457187688314;2.8860647893951694;1.7930114185290256
2014-07-08;92.58869415314842;2.6491933799420635;0.8413216688880013;2.899381092333438;1.762340165203668
2014-07-09;92.62758140469275;2.6422180537726763;0.8397265230037897;2.9393316644047007;1.7597759602632967
2014-07-10;92.28282154670448;2.6431692522720343;0.8358982097854154;2.937171255631363;1.746417500948938
2014-07-11;92.46249620025591;2.6688502847271094;0.8470649739699386;2.9209756933278115;1.7611659967444517
2014-07-14;93.65683426367463;2.672020878865365;0.8505743641570961;2.9267329364193606;1.78467756280099
2014-07-15;92.55955079344142;2.6916762644502987;0.8489795372243015;2.924573007512283;1.807867663052026
2014-07-16;92.03520093819657;2.795031249652661;0.8620606139338537;2.9362186572281965;1.8217611260425808
